author,channel_url,title,webpage_url,view_count,like_count,dislike_count,average_rating,duration,upload_date,tags,categories,description,thumbnail,best_format,filesize_bytes
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,Google Chrome Enterprise Management with Christopher Kibble - 2021 Browser Summit by CSMUG,https://www.youtube.com/watch?v=BsnRgQz2Nzo,325,13,0,5.0,2094,20210213,"['Microsoft Endpoint Management', 'MSIntune', 'Intune', 'Security', 'MEMIntune', 'Training', 'Microsoft', 'Azure', 'MEM', 'Chromium', 'Edge', 'Chrome', 'AAD', 'Group Policy', 'Browser']",['Science & Technology'],"This is a recording from the Charlotte Systems Management User Group Browser Summit held on January 29, 2021.

https://www.meetup.com/CLT-System-Management-User-Group/events/274553206/

Slide content can be found here: https://github.com/CSMUG/Meeting-Content/tree/master/BrowserSummitJan2021

Did you know that time spent using a browser on a PC is 60%?

The browser is a critical part of any organization's applications and there is a lot of changes happening in this space. Join us for some great presentations and demos on managing the browser

Session Schedule (all times are Eastern Standard Timezone)

Intro - Julie Andreacola & Adam Gross
Managing Chrome - Chris Kibble
Managing and Deploying Edge in MEMCM and Intune - Donna Ryan
GPO implementation for Edge - Chad Brower
Browser Compatibility: Saying Goodbye to Internet Explorer - Julie Andreacola
PolicyPak: Manage your Desktops and Browsers via Group Policy and Intune - Jeremy Moskowitz
What's cool in Edge & Edge Roadmap - Colleen Williams
Edge and Security - Colleen Williams
Q&A - All",https://i.ytimg.com/vi/BsnRgQz2Nzo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDt5ZY4N9esu1k4tRocDslRCRKZ6Q,18 - 640x360 (360p),37618952
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,PolicyPak Demo with Jeremy Moscowitz - 2021 Browser Summit by CSMUG,https://www.youtube.com/watch?v=YgH_HwOtoyk,160,3,1,4.0,1944,20210213,"['Group Policy', 'Browser', 'MSIntune', 'Microsoft Endpoint Management', 'Edge', 'Security', 'Intune', 'Training', 'Microsoft', 'MEMIntune', 'AAD', 'Chrome', 'Chromium', 'MEM', 'Azure']",['Science & Technology'],"This is a recording from the Charlotte Systems Management User Group Browser Summit held on January 29, 2021.

https://www.meetup.com/CLT-System-Management-User-Group/events/274553206/

Slide content can be found here: https://github.com/CSMUG/Meeting-Content/tree/master/BrowserSummitJan2021

Did you know that time spent using a browser on a PC is 60%?

The browser is a critical part of any organization's applications and there is a lot of changes happening in this space. Join us for some great presentations and demos on managing the browser

Session Schedule (all times are Eastern Standard Timezone)

Intro - Julie Andreacola & Adam Gross
Managing Chrome - Chris Kibble
Managing and Deploying Edge in MEMCM and Intune - Donna Ryan
GPO implementation for Edge - Chad Brower
Browser Compatibility: Saying Goodbye to Internet Explorer - Julie Andreacola
PolicyPak: Manage your Desktops and Browsers via Group Policy and Intune - Jeremy Moskowitz
What's cool in Edge & Edge Roadmap - Colleen Williams
Edge and Security - Colleen Williams
Q&A - All",https://i.ytimg.com/vi/YgH_HwOtoyk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBq_u4GPg_sUOSw6PF9_SHvz_td0A,18 - 640x360 (360p),38543542
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,What's Cool in Microsoft Edge with Colleen Williams - 2021 Browser Summit by CSMUG,https://www.youtube.com/watch?v=wEVoFCmB2WE,167,1,0,5.0,1320,20210213,"['Security', 'Intune', 'Edge', 'MSIntune', 'Chrome', 'AAD', 'Chromium', 'Microsoft Endpoint Management', 'MEMIntune', 'Training', 'MEM', 'Browser', 'Microsoft', 'Azure', 'Group Policy']",['Science & Technology'],"This is a recording from the Charlotte Systems Management User Group Browser Summit held on January 29, 2021.

https://www.meetup.com/CLT-System-Management-User-Group/events/274553206/

Slide content can be found here: https://github.com/CSMUG/Meeting-Content/tree/master/BrowserSummitJan2021

Did you know that time spent using a browser on a PC is 60%?

The browser is a critical part of any organization's applications and there is a lot of changes happening in this space. Join us for some great presentations and demos on managing the browser

Session Schedule (all times are Eastern Standard Timezone)

Intro - Julie Andreacola & Adam Gross
Managing Chrome - Chris Kibble
Managing and Deploying Edge in MEMCM and Intune - Donna Ryan
GPO implementation for Edge - Chad Brower
Browser Compatibility: Saying Goodbye to Internet Explorer - Julie Andreacola
PolicyPak: Manage your Desktops and Browsers via Group Policy and Intune - Jeremy Moskowitz
What's cool in Edge & Edge Roadmap - Colleen Williams
Edge and Security - Colleen Williams
Q&A - All",https://i.ytimg.com/vi/wEVoFCmB2WE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA4vdCrDKQ5r8Qkd-I5QAKxgrXOZg,18 - 640x360 (360p),24273727
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,Deploy and Manage Edge in ConfigMgr and Intune with Donna Ryan - 2021 Browser Summit by CSMUG,https://www.youtube.com/watch?v=hVc15Ep48GM,231,6,0,5.0,1921,20210213,"['AAD', 'MEM', 'Browser', 'Intune', 'Microsoft', 'Chrome', 'Group Policy', 'MEMIntune', 'Training', 'Microsoft Endpoint Management', 'Chromium', 'MSIntune', 'Edge', 'Azure', 'Security']",['Science & Technology'],"This is a recording from the Charlotte Systems Management User Group Browser Summit held on January 29, 2021.

https://www.meetup.com/CLT-System-Management-User-Group/events/274553206/

Slide content can be found here: https://github.com/CSMUG/Meeting-Content/tree/master/BrowserSummitJan2021

Did you know that time spent using a browser on a PC is 60%?

The browser is a critical part of any organization's applications and there is a lot of changes happening in this space. Join us for some great presentations and demos on managing the browser

Session Schedule (all times are Eastern Standard Timezone)

Intro - Julie Andreacola & Adam Gross
Managing Chrome - Chris Kibble
Managing and Deploying Edge in MEMCM and Intune - Donna Ryan
GPO implementation for Edge - Chad Brower
Browser Compatibility: Saying Goodbye to Internet Explorer - Julie Andreacola
PolicyPak: Manage your Desktops and Browsers via Group Policy and Intune - Jeremy Moskowitz
What's cool in Edge & Edge Roadmap - Colleen Williams
Edge and Security - Colleen Williams
Q&A - All",https://i.ytimg.com/vi/hVc15Ep48GM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAwjKGXWVzWNJc7yQmELGlnv_HlUA,18 - 640x360 (360p),36233744
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,Security and Microsoft Edge with Colleen Williams - 2021 Browser Summit by CSMUG,https://www.youtube.com/watch?v=ee87AHuJZkk,181,2,0,5.0,1038,20210213,"['Security', 'Chromium', 'Group Policy', 'AAD', 'MSIntune', 'MEMIntune', 'Edge', 'Microsoft Endpoint Management', 'MEM', 'Intune', 'Training', 'Chrome', 'Azure', 'Microsoft', 'Browser']",['Science & Technology'],"This is a recording from the Charlotte Systems Management User Group Browser Summit held on January 29, 2021.

https://www.meetup.com/CLT-System-Management-User-Group/events/274553206/

Slide content can be found here: https://github.com/CSMUG/Meeting-Content/tree/master/BrowserSummitJan2021

Did you know that time spent using a browser on a PC is 60%?

The browser is a critical part of any organization's applications and there is a lot of changes happening in this space. Join us for some great presentations and demos on managing the browser

Session Schedule (all times are Eastern Standard Timezone)

Intro - Julie Andreacola & Adam Gross
Managing Chrome - Chris Kibble
Managing and Deploying Edge in MEMCM and Intune - Donna Ryan
GPO implementation for Edge - Chad Brower
Browser Compatibility: Saying Goodbye to Internet Explorer - Julie Andreacola
PolicyPak: Manage your Desktops and Browsers via Group Policy and Intune - Jeremy Moskowitz
What's cool in Edge & Edge Roadmap - Colleen Williams
Edge and Security - Colleen Williams
Q&A - All",https://i.ytimg.com/vi/ee87AHuJZkk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAyzAteycDcR7xGlD_wIHOKvVyGNA,18 - 640x360 (360p),18810357
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,Browser Summit Intro with Julie Andreacola - 2021 Browser Summit by CSMUG,https://www.youtube.com/watch?v=ma-ZRIZI0s8,173,3,0,5.0,125,20210213,"['Security', 'MEM', 'MSIntune', 'Edge', 'Azure', 'Training', 'Chrome', 'AAD', 'Microsoft', 'Intune', 'Group Policy', 'Chromium', 'Microsoft Endpoint Management', 'MEMIntune', 'Browser']",['Science & Technology'],"This is a recording from the Charlotte Systems Management User Group Browser Summit held on January 29, 2021.

https://www.meetup.com/CLT-System-Management-User-Group/events/274553206/

Slide content can be found here: https://github.com/CSMUG/Meeting-Content/tree/master/BrowserSummitJan2021

Did you know that time spent using a browser on a PC is 60%?

The browser is a critical part of any organization's applications and there is a lot of changes happening in this space. Join us for some great presentations and demos on managing the browser

Session Schedule (all times are Eastern Standard Timezone)

Intro - Julie Andreacola & Adam Gross
Managing Chrome - Chris Kibble
Managing and Deploying Edge in MEMCM and Intune - Donna Ryan
GPO implementation for Edge - Chad Brower
Browser Compatibility: Saying Goodbye to Internet Explorer - Julie Andreacola
PolicyPak: Manage your Desktops and Browsers via Group Policy and Intune - Jeremy Moskowitz
What's cool in Edge & Edge Roadmap - Colleen Williams
Edge and Security - Colleen Williams
Q&A - All",https://i.ytimg.com/vi/ma-ZRIZI0s8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDRhH_EyGGgSkGRTPFPkGtGRSQZg,18 - 640x360 (360p),2521648
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E24 - Advanced Options for Custom Logon Scripts for Microsoft Intune Managed Devices - (I.T),https://www.youtube.com/watch?v=kUTC-oi8Nhw,2514,29,0,5.0,3221,20210209,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune']",['People & Blogs'],"Steve and Ben revisit logon scripts and provide more customizable options.

00:00 - Intro
02:58 - Create app registration
08:20 - Create function app
11:53 - Function app source code
             https://github.com/tabs-not-spaces/Intune.Logonscript.FunctionApp
16:05 - Pre-Requirements for local function app development
             https://docs.microsoft.com/azure/azure-functions/functions-develop-vs-code?tabs=powershell#prerequisites
             https://github.com/tabs-not-spaces/Intune.Logonscript.FunctionApp#pre-reqs-for-local-function-app-development-and-deployment
18:22 - Modify function app code
21:34 - Deploy function app to UAT
25:50 - Test function app
29:25 - Add additional network drive
35:35 - Pester tests
43:43 - Deploy function app to production
45:24 - Update logon script

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader

Jake Shackelford - Desktop Engineer
https://twitter.com/shackelfjaco
https://sysmansquad.com/author/jshackelford/
https://www.linkedin.com/in/jacob-shackelford-a5bb121ab/",https://i.ytimg.com/vi_webp/kUTC-oi8Nhw/maxresdefault.webp,18 - 640x360 (360p),52887430
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E23 - Getting started with Microsoft Tunnel VPN for iOS and Android with Jeff Gilbert - (I.T),https://www.youtube.com/watch?v=fOnbNRb4i30,1580,25,0,5.0,3253,20210203,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune', 'Tunnel', 'VPN', 'Android', 'IOS', 'MDM']",['People & Blogs'],"Special Guest Jeff Gilbert - Senior Customer Engineer, Azure & Endpoint Management, Microsoft
https://www.jeffgilb.com/blog/
https://docs.microsoft.com/en-us/mem/intune/protect/microsoft-tunnel-overview

00:00 - Intro
02:45 - Microsoft Tunnel overview
06:32 - Tenant setup
07:01 - Server configuration
13:24 - Sites
15:31 - Servers
18:10 - Microsoft Tunnel Gateway setup
30:14 - Microsoft Tunnel App
31:58 - VPN configuration profiles
43:02 - iOS demo
47:26 - Discussion

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader

Jake Shackelford - Desktop Engineer
https://twitter.com/shackelfjaco
https://sysmansquad.com/author/jshackelford/
https://www.linkedin.com/in/jacob-shackelford-a5bb121ab/",https://i.ytimg.com/vi_webp/fOnbNRb4i30/maxresdefault.webp,18 - 640x360 (360p),70076295
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E22 - How to Configure Universal Print in Microsoft Azure - (I.T),https://www.youtube.com/watch?v=iDv3egbVkHc,4095,79,0,5.0,2317,20210125,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune', 'Universal print']",['People & Blogs'],"Special thanks to Jaap Brasser for making an appearance https://twitter.com/Jaap_Brasser.

00:00 - Intro
02:04 - Universal Print licencing
03:16 - Onboarding Universal Print
             https://docs.microsoft.com/universal-print/fundamentals/universal-print-getting-started
04:50 - Add on licence
06:16 - Assign licence via AAD group
07:57 - Assign printer roles
11:30 - Set up the Universal Print connector
19:09 - Share printer
23:27 - Add a Universal Print printer to a Windows device
25:00 - Hello Jaap
26:07 - Discussion

Universal Print service documentation
https://docs.microsoft.com/universal-print/

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader

Jake Shackelford - Desktop Engineer
https://twitter.com/shackelfjaco
https://sysmansquad.com/author/jshackelford/
https://www.linkedin.com/in/jacob-shackelford-a5bb121ab/",https://i.ytimg.com/vi/iDv3egbVkHc/maxresdefault.jpg,18 - 640x360 (360p),54325499
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E21 - Deploying the Microsoft Monitoring Agent for Log Collection (I.T),https://www.youtube.com/watch?v=Uw3GjMnSXbI,2444,77,0,5.0,591,20210118,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune']",['People & Blogs'],"Please Refer to the blog post below as there was an error at 3:17 on packaging the MMA agent. The rest of the video is still valid.

00:00 - Intro
00:20 - Enable Log Analytics
01:00 - Configure the Microsoft Monitoring Agent
03:01 - Companion blog post
             https://sysmansquad.com/2021/01/18/collecting-logs-with-log-analytics-for-intune-devices/
03:17 - Package the Microsoft Monitoring Agent
03:54 - Create the MMA app deployment
07:07 - Check the logs

Please Refer to the blog post below as there was an error at 3:17 on packaging the MMA agent.

BLOG POST CAN BE FOUND https://sysmansquad.com/2021/01/18/collecting-logs-with-log-analytics-for-intune-devices/

Visit our websites and social media for more or to get in touch with us
Jake Shackelford - Desktop Engineer
https://twitter.com/shackelfjaco
https://sysmansquad.com/author/jshackelford/

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader",https://i.ytimg.com/vi_webp/Uw3GjMnSXbI/maxresdefault.webp,18 - 640x360 (360p),10703217
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E20 - How to Import Microsoft Defender Firewall Rules into Microsoft Intune Policies - (I.T),https://www.youtube.com/watch?v=QOrG7YmII_8,1205,25,0,5.0,1672,20210113,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune']",['People & Blogs'],"In this video the guys discuss the migrating Microsoft Defender Firewall rules from Group Policy to Microsoft Intune. They cover the basics of using Endpoint Security to set up the basic firewall policy then demo a script that will import configured firewall rules directly into Intune.

00:00 - Intro
01:20 - Group policy firewall policies 
05:40 - Inture firewall policies
08:09 - S01E40 - Deep Dive into Intune Endpoint Security with Microsoft PM Matt Shadbolt
              https://youtu.be/f4klwWewXe0
08:50 - Endpoint security firewall policies 
11:35 - Endpoint security firewall rule migration tool
              https://docs.microsoft.com/mem/intune/protect/endpoint-security-firewall-rule-tool
23:20 - Migration tool logs
26:25 - Sign off

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader",https://i.ytimg.com/vi/QOrG7YmII_8/maxresdefault.jpg,18 - 640x360 (360p),39176657
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E19 - Troubleshooting Microsoft Intune Application Installs with IME Logs - (I.T),https://www.youtube.com/watch?v=CrsaoUeYv68,2304,50,0,5.0,1094,20210106,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune', 'Application', 'Intune Management Extension']",['People & Blogs'],"The intern stuffed up an application deployment, so we dive into the Intune Management Extension (IME) logs to find out what went wrong and show you some of the more advanced things you can do with the available logs from Intune!

00:00 - Intro
01:21 - CMTrace - Download it here https://www.microsoft.com/en-us/download/details.aspx?id=50012
02:45 - IME Logs
05:28 - Detection rules
08:00 - Application package
11:02 - Oliver Kieselbach is awesome
             https://oliverkieselbach.com/2019/01/03/how-to-decode-intune-win32-app-packages/
14:02 - Decrypt & Expand Intunewin files from logs
             https://github.com/tabs-not-spaces/CodeDump/blob/master/Expand-Intunewin/DecryptAndExpandFromLogs.ps1
17:01 - Recap

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader",https://i.ytimg.com/vi/CrsaoUeYv68/maxresdefault.jpg,18 - 640x360 (360p),22874368
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,S02E18 - How to Map Network Drives on Microsoft Intune Devices - (I.T),https://www.youtube.com/watch?v=hHtXFeuHkC4,4989,136,0,5.0,403,20201216,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune']",['People & Blogs'],"Jake's first solo video shows you one option for mapping network drives for Microsoft Intune devices.

Special thanks to https://twitter.com/nicolonsky For the utility! 

Companion Blog Post - https://sysmansquad.com/2020/12/16/mapping-network-drives-on-intune-devices/

0:00 - Intro
0:41 - Intune Drive Mapping Generator
           https://intunedrivemapping.azurewebsites.net/DriveMapping
0:52 - Mapping Network Drives on Intune Devices
           https://sysmansquad.com/2020/12/16/mapping-network-drives-on-intune-devices/
0:57 - Add network drives
2:21 - Modify the script
4:16 - Deploy via Intune
5:37 - Verify scheduled task
6:25 - Feedback

Visit our websites and social media for more or to get in touch with us
Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader

Jake Shackelford - Desktop Engineer
https://twitter.com/shackelfjaco
https://sysmansquad.com/author/jshackelford/
https://www.linkedin.com/in/jacob-shackelford-a5bb121ab/",https://i.ytimg.com/vi/hHtXFeuHkC4/maxresdefault.jpg,18 - 640x360 (360p),9578601
Intune Training,http://www.youtube.com/channel/UCfmMlhX5TW8cicxHw6ExYVA,Announcement - Adding a New Team Member and Upcoming Channel Changes - (I.T),https://www.youtube.com/watch?v=D-h02Kb82Tg,981,48,1,4.9183674,498,20201215,"['Microsoft', 'Intune', 'Training', 'Azure', 'AAD', 'MEM', 'MSIntune', 'Microsoft Endpoint Management', 'MEMIntune']",['People & Blogs'],"We are excited to welcome Jake Shackelford to the Intune.Training team! We also discuss channel format changes to help our audience find the right content for their learning styles.

00:00 - Intro
00:41 - Changes
04:03 - Feedback
07:13 - Ads

Visit our websites and social media for more or to get in touch with us

Steve Hosking - Microsoft MMD Team
https://www.twitter.com/OnPremCloudGuy
http://steven.hosking.com.au/
https://mvp.microsoft.com/en-us/PublicProfile/5002537?fullName=Steven%20Hosking
https://github.com/onpremcloudguy

Adam Gross - Microsoft MVP - Enterprise Mobility
https://www.twitter.com/AdamGrossTX
https://www.asquaredozen.com
https://github.com/AdamGrossTX
https://mvp.microsoft.com/en-us/PublicProfile/5003519?fullName=Adam%20Gross

Ben Reader - Microsoft MVP - Enterprise Mobility
https://twitter.com/powers_hell
https://www.powers-hell.com/
https://github.com/tabs-not-spaces
https://mvp.microsoft.com/en-us/PublicProfile/5003799?fullName=Ben%20Reader

Jake Shackelford - Desktop Engineer
https://twitter.com/shackelfjaco
https://sysmansquad.com/author/jshackelford/
https://www.linkedin.com/in/jacob-shackelford-a5bb121ab/",https://i.ytimg.com/vi_webp/D-h02Kb82Tg/maxresdefault.webp,18 - 640x360 (360p),20222017
